UniqueId,CallingNumber,CalledNumber,CallStartTime,CallDuration,Dispostion,CallType,Channel,DstChannel,Latitude,Longitude,Region
8356,3698748211,3689000589,2015-08-18 07:53:59,365,REJECTED,VOICE,985737491-3,312981438-8,-7.2078,108.6321,Florence
1658,3256867412,3256015004,2015-11-05 09:12:22,111,ANSWERED,VOICE,700359952-X,133803738-2,24.12711,115.72021,Venice
4446,3265978451,3200056596,2015-11-02 21:28:17,780,ANSWERED,SMS,318528834-3,873139960-6,51.01398,90.20535,Rome
9581,3569874514,3200056596,2015-09-26 19:28:15,456,MISSED,VOICE,286750103-2,320596157-9,-16.72289,31.11462,Rome
7423,3987456213,3458611236,2015-08-23 22:17:42,100,REJECTED,SMS,087391367-1,085579872-6,45.3325,18.84139,Venice
8306,3265978452,3900026678,2015-10-31 01:20:17,780,REJECTED,SMS,829986149-7,323369176-9,13.84536,120.10082,Rome
8620,3256987456,3256015004,2015-08-31 12:18:31,458,BUSY,VOICE,450937531-X,253215584-1,53.26682,-113.55201,Rome
7936,3569874512,3458611236,2015-11-08 10:23:43,122,FAILED,VOICE,267746130-7,454458585-6,35.31667,137.13333,Rome
8499,3987456213,3256015004,2015-08-28 09:36:56,220,FAILED,SMS,385813454-6,472716343-8,9.831,-84.29008,Milan
7586,3216549870,3256015004,2015-12-13 20:54:46,356,FAILED,SMS,139715857-3,101681272-8,14.18144,121.00989,Naples
8523,3265487965,3568900007,2015-12-16 18:39:56,110,MISSED,VOICE,342398413-9,818166748-4,45.0159,-93.4719,Milan
3499,3265978451,3568900007,2015-11-01 21:47:06,455,MISSED,VOICE,826726317-9,483850035-1,56.0467,12.6944,Genoa
7215,3569874514,3200056596,2015-11-13 10:13:44,458,BUSY,SMS,597322609-3,482640014-4,13.80716,8.9881,Florence
1755,3265978451,3789546235,2015-09-09 23:02:58,122,ANSWERED,VOICE,454525191-9,741683517-8,41.5692,-8.3141,Rome
6191,3265978452,3900026678,2015-10-04 20:10:31,120,REJECTED,SMS,613762862-0,121486476-7,-12.11667,-77.05,Florence
2457,3256987456,3789546235,2015-12-22 23:49:26,456,BUSY,SMS,237320294-8,926767607-5,47.1441,-122.4434,Rome
6612,3216549870,3900026678,2015-12-28 01:05:10,455,BUSY,VOICE,087928077-8,851462482-2,3.1071,101.6083,Milan
3091,3256867412,3899600054,2015-08-31 18:19:40,356,ANSWERED,VOICE,690245227-X,799239211-6,10.136,123.6126,Venice
4227,3695847123,3899600054,2015-12-21 11:20:12,111,REJECTED,VOICE,681766107-2,282524518-6,14.46281,100.60832,Milan
4263,3256987456,3999756035,2015-08-24 00:18:26,220,MISSED,SMS,193130727-X,439826016-1,37.78272,126.28117,Venice
6409,3265978452,3899600054,2015-11-17 04:25:06,111,BUSY,VOICE,587216837-3,778379562-5,32.90941,45.06359,Genoa
6103,3569874512,3900026678,2015-09-11 00:35:03,256,ANSWERED,VOICE,005640091-8,632042230-0,38.3,22,Naples
5871,3256867412,3789546235,2015-09-12 06:01:52,365,MISSED,SMS,877999038-X,985659336-0,60.4858,15.4371,Aosta
4557,3695847123,3789546235,2015-11-16 09:21:46,780,FAILED,VOICE,633459575-X,264348147-X,34.84422,111.19131,Rome
2554,3265978452,3899600054,2015-09-13 12:10:50,455,FAILED,VOICE,124189754-9,672677762-0,15.61444,-87.95302,Milan
9081,3256987456,3256015004,2015-12-10 01:10:54,220,ANSWERED,VOICE,136555871-1,117724690-2,36.3,139.11667,Florence
1009,3265978452,3200056596,2015-09-05 23:31:29,456,REJECTED,VOICE,542692151-2,647577457-X,-14.95944,-39.29972,Aosta
1351,3659778412,3568900007,2015-12-24 02:37:27,780,FAILED,SMS,532730587-2,662694712-5,49.33697,18.19793,Rome
2281,3256867412,3789546235,2015-10-12 18:45:13,110,ANSWERED,VOICE,106630393-2,008202354-9,-17.49613,-149.87291,Florence
2547,3569874514,3568900007,2015-09-09 08:58:12,780,REJECTED,VOICE,842689274-4,737936612-2,-11.76667,27.23333,Milan
6829,3987456213,3504003456,2015-10-28 08:00:30,100,BUSY,SMS,577235595-3,350944431-0,-7.0451,108.269,Milan
5694,3216549870,3504003456,2015-08-15 11:26:26,789,ANSWERED,SMS,274847156-3,822143884-7,-8.5605,116.4792,Florence
3705,3569874512,3900026678,2015-11-27 13:07:40,326,BUSY,VOICE,596784837-1,363796758-8,48.8939,2.2886,Venice
4732,3256987456,3256015004,2015-11-12 11:58:09,780,ANSWERED,SMS,462542184-5,110237286-2,-4.9333,122.5167,Florence
6762,3698748211,3689000589,2015-08-09 13:04:03,256,FAILED,VOICE,171954342-9,931335374-1,22.51694,113.40426,Venice
1842,3256987456,3504003456,2015-09-06 10:39:19,220,REJECTED,VOICE,304955780-X,280934049-8,43.9016,1.8969,Genoa
1202,3569874512,3200056596,2015-11-15 11:44:48,256,ANSWERED,SMS,025154922-4,551713592-7,30.79124,108.95254,Florence
2165,3560891267,3659000450,2015-09-15 01:00:43,780,FAILED,VOICE,074701018-8,919469750-7,48.35722,27.70361,Florence
4354,3265978452,3458611236,2015-11-05 04:54:40,356,ANSWERED,SMS,346012894-1,351042357-7,54.60417,48.93056,Naples
9503,3265487965,3122560004,2015-10-03 06:35:51,256,REJECTED,VOICE,928659885-8,568509717-4,8.74493,-72.51967,Rome
5432,3265487965,3504003456,2015-08-22 14:07:49,110,ANSWERED,VOICE,935420041-9,867991907-1,11.5293,124.8362,Naples
7864,3265978451,3568900007,2015-12-13 05:31:51,122,FAILED,SMS,096381512-1,766216266-4,-23.865,35.38333,Milan
2831,3569874514,3659000450,2015-10-06 17:11:09,458,REJECTED,VOICE,644722788-8,730734662-1,5.10327,73.07078,Aosta
9995,3265978452,3122560004,2015-11-09 15:34:17,220,FAILED,SMS,875756572-4,600113083-3,41.10833,21.37861,Genoa
1445,3560891267,3122560004,2015-09-16 04:12:55,326,ANSWERED,VOICE,225954524-6,549432554-7,41.38,19.6875,Aosta
7394,3695847123,3568040046,2015-09-15 07:54:27,456,BUSY,VOICE,318128069-0,984836752-7,59.1323,12.9289,Venice
5127,3256867412,3689000589,2015-08-04 00:46:51,326,FAILED,VOICE,443598478-4,666058918-X,-8.618,118.9994,Aosta
1676,3256867412,3200056596,2015-08-22 02:25:14,789,ANSWERED,SMS,872349869-2,729167658-4,10.45,38.2,Naples
8069,3265978451,3122560004,2015-10-10 14:17:04,256,FAILED,VOICE,167841724-6,574868840-9,-9.435,119.1866,Milan
4398,3698748211,3659000450,2015-10-31 06:22:50,256,FAILED,SMS,507342742-4,757170229-1,22.75384,115.35088,Aosta
9026,3265978451,3256015004,2015-08-16 09:33:53,326,FAILED,VOICE,229547896-0,019357482-9,-7.0912,112.447,Naples
7093,3216549870,3999756035,2015-08-23 04:02:40,456,MISSED,SMS,570671975-6,624517046-X,38.93824,76.31538,Genoa
3658,3569874512,3789546235,2015-10-06 21:42:58,789,FAILED,SMS,771868576-4,600262273-X,-8.1197,111.7935,Rome
1799,3560891267,3689000589,2015-10-03 04:19:08,789,BUSY,SMS,062135094-X,538767217-0,-10.1729,123.598,Rome
9899,3265978451,3659000450,2015-11-24 02:15:25,120,ANSWERED,SMS,058292948-2,243872177-4,-9.845,124.2858,Rome
6752,3695847123,3899600054,2015-12-29 00:20:28,456,FAILED,SMS,642391742-6,819228270-8,19.3378,-101.9355,Aosta
6953,3987456213,3504003456,2015-08-13 18:11:27,122,REJECTED,SMS,056986400-3,204320200-6,35.4242,-97.6547,Genoa
3824,3987456213,3999756035,2015-12-10 09:56:00,456,BUSY,SMS,478666062-0,366586062-8,-21.35639,-51.85972,Genoa
2421,3659778412,3999756035,2015-09-24 06:23:05,111,FAILED,VOICE,800118109-X,645030257-7,40.6755,14.7933,Rome
8234,3256867412,3900026678,2015-10-12 22:27:38,220,FAILED,VOICE,982321514-6,285792865-3,10.7,-61.53333,Venice
4536,3265978451,3659000450,2015-12-25 23:48:24,456,MISSED,VOICE,490685829-5,716517933-X,-8.0979,112.7161,Milan
6430,3216549870,3458611236,2015-08-02 01:11:52,122,MISSED,VOICE,172143058-X,967518543-0,31.76904,35.21633,Venice
6246,3698748211,3568900007,2015-11-28 05:05:31,220,FAILED,SMS,211734896-3,740475066-0,15.1,-87.15,Naples
3442,3265487965,3504003456,2015-11-23 05:19:16,220,BUSY,VOICE,185457697-6,563344095-1,60.91667,24.63333,Genoa
4119,3659778412,3789546235,2015-11-10 04:05:07,789,BUSY,VOICE,356629858-1,822620541-7,36.5575,116.72722,Aosta
4523,3216549870,3256015004,2015-12-20 09:37:17,110,BUSY,VOICE,255764421-8,655418223-3,30.44324,109.98812,Aosta
3701,3265978452,3900026678,2015-12-13 07:38:22,356,FAILED,SMS,180393072-1,506528557-8,34.98419,134.97407,Genoa
9890,3265978451,3200056596,2015-08-23 09:36:29,356,FAILED,SMS,522411992-8,273777062-9,53.51833,50.13967,Genoa
3608,3659778412,3689000589,2015-09-26 22:26:39,111,BUSY,SMS,943563892-9,861687709-6,43.00697,40.9893,Genoa
3489,3216549870,3458611236,2015-11-14 23:31:04,789,MISSED,SMS,628391015-7,906237487-5,31.12731,120.45623,Venice
2331,3569874514,3256015004,2015-12-07 01:56:48,122,ANSWERED,VOICE,682659793-4,674778522-3,-8.333,122.933,Milan
9003,3265978451,3689000589,2015-09-26 12:24:16,120,BUSY,SMS,343295929-X,133269732-1,50.40005,-105.53445,Genoa
8093,3560891267,3999756035,2015-10-16 06:43:32,110,REJECTED,VOICE,410056160-1,232791532-5,40.65692,123.51418,Florence
9017,3987456213,3900026678,2015-10-18 22:09:25,789,MISSED,SMS,342238708-0,070783919-X,27.19188,114.96811,Venice
6353,3987456213,3568900007,2015-09-03 15:59:52,456,FAILED,SMS,688047158-7,757881916-X,32.1942,48.2436,Milan
3629,3695847123,3659000450,2015-10-26 08:49:42,100,ANSWERED,VOICE,028155070-0,621654463-2,46.51892,123.14654,Rome
3063,3216549870,3899600054,2015-08-20 07:59:42,110,FAILED,VOICE,393304239-9,425623807-7,35.91667,140.11667,Naples
7616,3560891267,3568900007,2015-08-29 07:04:07,111,BUSY,VOICE,700883804-2,714730656-2,47.6333,6.1667,Genoa
8278,3698748211,3568900007,2015-08-17 20:26:28,256,MISSED,VOICE,288949067-X,963723158-7,7.27722,124.30722,Rome
1217,3256867412,3458611236,2015-10-04 18:46:58,456,BUSY,VOICE,466930240-X,638574017-X,51.8425,5.8528,Genoa
2006,3987456213,3568900007,2015-08-24 14:49:58,111,BUSY,SMS,865015480-8,122032774-3,16.8703,-97.5018,Genoa
2787,3987456213,3200056596,2015-08-06 12:27:05,365,ANSWERED,SMS,346225241-0,471223503-9,45.25083,19.39194,Aosta
2767,3695847123,3122560004,2015-08-27 11:05:07,256,ANSWERED,SMS,637286957-8,625396009-1,-23.15306,-47.05778,Aosta
7937,3569874514,3689000589,2015-12-05 16:24:48,456,ANSWERED,SMS,817560984-2,069434474-5,40.5333,-7.8667,Aosta
9595,3560891267,3458611236,2015-10-06 17:50:19,789,ANSWERED,VOICE,487639777-5,149180524-2,57.43931,41.15553,Aosta
1834,3256987456,3504003456,2015-12-11 01:26:58,110,BUSY,VOICE,579771645-3,221885100-8,57.7072,11.9668,Venice
3743,3265487965,3122560004,2015-10-18 23:27:58,110,BUSY,VOICE,378672099-1,589586786-3,44.22712,20.97754,Venice
1101,3698748211,3458611236,2015-12-02 21:35:09,256,BUSY,VOICE,193072201-X,901554627-4,-14.75,50.21667,Aosta
7401,3265487965,3659000450,2015-12-21 13:01:11,458,BUSY,SMS,390990972-8,712281502-1,28.02002,116.65039,Naples
5964,3569874514,3458611236,2015-10-29 22:50:32,789,ANSWERED,VOICE,710351147-0,309320915-3,29.59638,115.32052,Milan
8901,3659778412,3200056596,2015-09-18 08:51:04,326,FAILED,SMS,093031727-0,552439798-2,-24.67554,30.32877,Milan
3371,3698748211,3689000589,2015-08-08 08:44:05,120,MISSED,VOICE,463192510-8,783260119-1,38.6667,-9.0667,Genoa
6592,3265978451,3659000450,2015-11-14 04:06:54,256,BUSY,SMS,469781535-1,565298821-5,-15.79667,-72.86056,Venice
1640,3265978452,3999756035,2015-09-05 07:26:08,256,REJECTED,VOICE,438200854-9,243270154-2,51.94956,14.72837,Venice
8798,3265487965,3200056596,2015-09-04 00:58:12,789,FAILED,SMS,813461169-9,025460117-0,-7.5661,107.8973,Milan
4844,3216549870,3689000589,2015-10-14 08:48:19,122,BUSY,SMS,675562895-6,585964824-3,42.45917,21.76667,Venice
4373,3216549870,3659000450,2015-09-09 02:04:26,122,FAILED,SMS,317407413-4,988770113-0,39.1667,-8.85,Aosta
7233,3569874512,3689000589,2015-09-17 11:01:55,458,MISSED,SMS,575420014-5,550063236-1,57.6409,18.296,Naples
4908,3695847123,3999756035,2015-11-11 17:39:38,111,BUSY,VOICE,601061890-8,588120830-7,43.34765,17.76848,Naples
4084,3698748211,3999756035,2015-10-24 19:46:55,458,BUSY,VOICE,426711245-2,457627514-3,56.99081,52.18517,Venice
9353,3265487965,3789546235,2015-10-05 17:25:47,111,ANSWERED,VOICE,197705516-8,223158156-6,60.6036,15.626,Naples
5686,3265978451,3504003456,2015-10-14 20:27:04,456,BUSY,VOICE,038926563-2,742482672-7,52.16235,-7.15244,Genoa
1992,3265487965,3659000450,2015-08-16 20:49:32,365,ANSWERED,VOICE,524436818-4,636747637-7,28.61667,104.21667,Aosta
6948,3560891267,3458611236,2015-08-01 14:42:58,456,BUSY,VOICE,108627789-9,138647516-5,60.6745,17.1417,Genoa
6571,3256867412,3999756035,2015-10-03 20:52:40,110,BUSY,SMS,317316274-9,263136791-X,41.1611,-8.3778,Genoa
1520,3569874514,3504003456,2015-12-07 07:11:45,789,MISSED,VOICE,620172573-3,798605994-X,46.65,-0.25,Naples
1724,3265978452,3122560004,2015-09-29 02:34:27,256,REJECTED,SMS,331836727-3,300940845-5,30.15667,118.6421,Genoa
5190,3569874514,3789546235,2015-08-24 01:36:15,111,ANSWERED,VOICE,713851491-3,068761603-4,55.59528,38.12028,Rome
2777,3265978452,3458611236,2015-11-22 12:33:02,356,REJECTED,SMS,644024343-8,477766466-X,38.7,-7.7833,Naples
6103,3987456213,3200056596,2015-12-14 00:29:05,458,REJECTED,SMS,234016328-5,385990119-2,55.19567,38.36002,Rome
3955,3987456213,3689000589,2015-10-16 14:38:25,365,REJECTED,VOICE,350083713-1,877325449-5,-8.7166,121.7609,Genoa
5075,3695847123,3200056596,2015-10-08 07:20:57,326,ANSWERED,SMS,299408648-4,347186703-1,49.74611,6.36361,Milan
3345,3569874512,3122560004,2015-11-17 06:49:08,110,BUSY,VOICE,588168737-X,725924269-8,48.8602,124.1228,Aosta
4451,3659778412,3458611236,2015-12-19 11:20:28,110,BUSY,VOICE,377039475-5,323644536-X,25.59278,117.89278,Naples
9283,3569874512,3999756035,2015-09-25 12:22:04,111,REJECTED,SMS,135593105-3,504485542-1,-29.58667,-51.37556,Genoa
9375,3569874512,3200056596,2015-11-14 18:47:43,111,ANSWERED,SMS,587143526-2,680347542-5,41.62933,42.39171,Naples
9258,3265978452,3568040046,2015-09-21 06:58:44,356,MISSED,SMS,658415189-1,262525463-7,48.8592,2.3417,Florence
4129,3987456213,3256015004,2015-10-16 13:53:37,220,BUSY,SMS,098506693-8,245544864-9,-3.3925,-44.35861,Genoa
7030,3659778412,3789546235,2015-11-15 17:31:05,458,MISSED,SMS,953766204-7,855605330-0,-21.89222,-45.59528,Florence
4697,3987456213,3689000589,2015-11-25 03:28:44,455,MISSED,SMS,623821725-1,908686472-4,-7.2196,107.9078,Genoa
7109,3265978452,3689000589,2015-09-24 15:13:11,110,REJECTED,VOICE,233248546-5,462041911-7,49.09955,125.209,Milan
8816,3265978452,3899600054,2015-12-04 04:30:46,122,REJECTED,SMS,014069500-1,157932408-8,43.4074,5.0553,Venice
2505,3216549870,3900026678,2015-10-27 11:36:07,455,BUSY,VOICE,020477094-7,532781841-1,41.91306,20.28833,Rome
5857,3695847123,3256015004,2015-10-23 19:00:57,456,MISSED,SMS,320773383-2,644490965-1,59.7256,17.7875,Venice
4992,3256987456,3999756035,2015-10-22 15:00:18,356,MISSED,VOICE,385723514-4,515450029-6,34.67337,36.39734,Aosta
1185,3695847123,3900026678,2015-10-24 10:39:47,356,FAILED,SMS,953587145-5,100384093-0,-8.92947,-74.70771,Genoa
9238,3987456213,3999756035,2015-09-10 05:05:07,456,BUSY,SMS,570402550-1,308477981-3,28.86066,114.76434,Aosta
1252,3659778412,3899600054,2015-08-26 01:51:09,356,ANSWERED,VOICE,170761654-X,883240108-8,40.87556,113.88389,Naples
8133,3569874512,3256015004,2015-09-08 15:32:12,122,MISSED,SMS,416390974-5,377621498-8,34.16667,100.4,Milan
9229,3695847123,3900026678,2015-11-10 13:28:31,120,BUSY,VOICE,134166959-9,916138542-5,7.45,-11.9,Aosta
3836,3265978451,3504003456,2015-08-02 00:23:13,120,BUSY,VOICE,422496551-8,430210261-6,54.70649,20.51095,Milan
3269,3265978451,3659000450,2015-10-05 11:09:31,326,ANSWERED,VOICE,224057895-5,925331076-6,53.11278,20.3841,Rome
7878,3659778412,3789546235,2015-10-12 19:09:40,122,MISSED,SMS,049588970-9,495792187-3,49.21667,17.51667,Aosta
5845,3560891267,3999756035,2015-10-11 05:17:33,122,ANSWERED,VOICE,247675686-5,091755188-5,-9.26167,-78.49611,Aosta
5054,3987456213,3899600054,2015-10-24 00:58:52,326,BUSY,SMS,794895469-4,438742882-1,6.6779,-75.81218,Aosta
9511,3659778412,3200056596,2015-10-21 06:31:17,456,BUSY,VOICE,944311396-1,024345728-6,31.85,93.66667,Florence
8462,3265487965,3504003456,2015-11-26 20:55:48,110,ANSWERED,SMS,417587463-1,923183296-4,45.15106,16.47869,Rome
8468,3256867412,3256015004,2015-08-17 12:39:52,456,ANSWERED,VOICE,820395746-3,751798621-X,46.33336,-72.43241,Aosta
9148,3659778412,3200056596,2015-09-24 01:17:46,120,FAILED,SMS,046332745-4,925323361-3,56.16667,22.1,Florence
9909,3659778412,3458611236,2015-09-23 00:18:40,256,FAILED,SMS,892798350-5,520947735-5,9.0558,118.0495,Genoa
8026,3560891267,3504003456,2015-11-28 23:49:56,780,ANSWERED,VOICE,833519523-4,408025933-6,59.3326,18.0649,Florence
